original_trackName,original_artistName,original_year,sp_streams,PC1,PC2,cluster
Dynamite,BTS,2021,2069683574.0,8.703476360828118,-0.0014914813679866201,1
Wockesha,Moneybagg Yo,2021,154831573.0,-3.506114078667751,0.17557625941808683,0
Beat Box,SpotemGottem Featuring Pooh Shiesty Or DaBaby,2021,99738970.0,-4.313540490628988,-0.2345892051062108,0
Laugh Now Cry Later,Drake Featuring Lil Durk,2021,1051169907.0,-1.1593122561537037,4.092657111629243,0
Wants And Needs,Drake Featuring Lil Baby,2021,883149090.0,-1.5692624188706277,2.1268957337952292,0
Way 2 Sexy,Drake Featuring Future & Young Thug,2021,616111343.0,-0.5058874618302585,-0.4162171729556609,2
Telepatia,Kali Uchis,2021,1414876669.0,2.384542061270931,1.5797614665029622,3
Whoopty,CJ,2021,830826756.0,0.5658845389876456,1.2052279590632136,3
Lemonade,Internet Money & Gunna Featuring Don Toliver & NAV,2021,1454795961.0,0.6196525891953831,2.5781500609693535,3
Good Days,SZA,2021,1432000056.0,1.2019643674930889,1.106959598467347,3
Starting Over,Chris Stapleton,2021,439970906.0,-1.6616207173218724,-3.4194423826293683,2
Body,Megan Thee Stallion,2021,1326812706.0,0.33258102618281027,3.085029091758131,3
Willow,Taylor Swift,2021,988095814.0,0.5599674668903635,-4.027054269288364,2
Bang!,AJR,2021,490854576.0,-1.7682156191626948,1.7958799998713464,0
Better Together,Luke Combs,2021,952161118.0,-0.903721086954445,0.34522046203472734,0
You're Mines Still,Yung Bleu Featuring Drake,2021,267863221.0,-3.299640912841672,0.9098827960307693,0
Every Chance I Get,DJ Khaled Featuring Lil Baby & Lil Durk,2021,405253821.0,-2.9808916655845064,1.580866741481423,0
Chasing After You,Ryan Hurd With Maren Morris,2021,217873669.0,-3.313278287302278,-3.01824795298913,2
The Good Ones,Gabby Barrett,2021,270588545.0,-2.990433396332366,0.0600271407781796,0
Leave Before You Love Me,Marshmello X Jonas Brothers,2021,994422969.0,0.5308476990145267,-3.7333524726494742,2
Lonely,Justin Bieber & benny blanco,2021,1403268031.0,2.2255845121713698,-1.9261187979321157,1
Beggin',Maneskin,2021,1900722445.0,7.075173521816049,5.369233215433083,3
Streets,Doja Cat,2021,1313572280.0,2.3873332353459995,1.9745973908410912,3
What's Next,Drake,2021,410233071.0,-2.7785772490525336,2.0586766006820567,0
Famous Friends,Chris Young + Kane Brown,2021,203144087.0,-3.86138066717355,-0.5966101921818348,0
Lil Bit,Nelly & Florida Georgia Line,2021,715654771.0,-1.0836575930337542,-0.2653985111355048,2
Thot Shit,Megan Thee Stallion,2021,364282232.0,-1.3121134541615995,1.7863284563128867,0
Late At Night,Roddy Ricch,2021,281601719.0,-3.2758068960609097,-0.004702011190547317,0
Kings & Queens,Ava Max,2021,1111993596.0,1.5526656323634638,1.8426311399489692,3
Anyone,Justin Bieber,2021,756280180.0,1.4268424382542573,-2.418584605292904,2
Track Star,Mooski,2021,101358015.0,-2.728429345577782,-2.4887528974375583,2
Time Today,Moneybagg Yo,2021,237476064.0,-3.8100235149768857,0.3128296416983786,0
Cry Baby,Megan Thee Stallion Featuring DaBaby,2021,227629493.0,-2.4222425787281647,-0.023940020032062533,0
No More Parties,Coi Leray Featuring Lil Durk,2021,288938419.0,-4.0119481372548025,1.6540138511272477,0
What's Your Country Song,Thomas Rhett,2021,173151198.0,-3.4177159728050177,-0.7055245634188586,0
One Too Many,Keith Urban Duet With P!nk,2021,233494597.0,-3.263180937789207,-0.21448848187868885,0
Arcade,Duncan Laurence,2021,1374833019.0,2.948325018897814,-0.45597149374507834,1
Yonaguni,Bad Bunny,2021,1518061544.0,0.17061853115994147,4.747937617447976,3
Good Time,Niko Moon,2021,717207629.0,-1.6419520249076494,1.9208135743857613,0
If I Didn't Love You,Jason Aldean & Carrie Underwood,2021,166917304.0,-3.2477020242389747,-5.078659102213233,2
pov,Ariana Grande,2021,629091753.0,-0.490304847435298,-2.904435739695956,2
Just The Way,Parmalee x Blanco Brown,2021,2760469323.0,2.951985396744692,0.3316995582391042,1
Take My Breath,The Weeknd,2021,489078369.0,-0.6174491482878351,1.6004139838526823,0
We're Good,Dua Lipa,2021,552142546.0,-0.19126969781095762,-2.4644923065019344,2
Hell Of A View,Eric Church,2021,193358893.0,-3.6639753402744337,-0.036794861852483186,0
Put Your Records On,Ritt Momney,2021,635082566.0,-1.7953322790725639,-0.3143786596413559,2
Happier Than Ever,Billie Eilish,2021,1589618173.0,2.962375521527867,-1.6347733651123073,1
Single Saturday Night,Cole Swindell,2021,154620421.0,-3.596389906269465,-0.10285159994454193,0
Things A Man Oughta Know,Lainey Wilson,2021,221867649.0,-2.6639408043808723,0.7646221872578662,0
Throat Baby (Go Baby),BRS Kash,2021,54241664.0,-4.192897865977555,-1.1057104560921795,0
Drinkin' Beer. Talkin' God. Amen.,Chase Rice Featuring Florida Georgia Line,2021,98059072.0,-4.183412816251273,3.2808215368366604,0
Todo de Ti,Rauw Alejandro,2021,1607351612.0,2.707413441043078,0.20509064143881792,1
Circles,Post Malone,2020,2835462971.0,6.379119051804215,-2.3015394743173005,1
The Box,Roddy Ricch,2020,2165408151.0,3.068962513147827,2.1712495528325824,3
Don't Start Now,Dua Lipa,2020,2935725600.0,9.720693205370592,3.486654132374688,1
Adore You,Harry Styles,2020,1873410194.0,2.4479885818594456,-0.3479770323363377,1
Life Is Good,Future Featuring Drake,2020,1330497556.0,-0.11440401194677657,4.079092294592144,3
The Bones,Maren Morris,2020,485354073.0,-2.1095884259558524,0.006625027383963054,0
Someone You Loved,Lewis Capaldi,2020,3918780942.0,10.071402378900794,-0.5642462249430851,1
Say So,Doja Cat,2020,1290065617.0,3.894446893324431,3.182345054908929,3
Whats Poppin,"Jack Harlow Featuring DaBaby, Tory Lanez & Lil Wayne",2020,886910246.0,-0.85489762984742,1.6198809444336517,0
Dance Monkey,Tones And I,2020,3266079327.0,10.041011533498297,5.850480439797016,1
Roxanne,Arizona Zervas,2020,1552365763.0,0.5295474072911731,2.8706809417769263,3
Everything I Wanted,Billie Eilish,2020,1880967189.0,3.9019670010374594,-2.034279204796264,1
Watermelon Sugar,Harry Styles,2020,3018481964.0,7.343864322987281,3.07994803331449,1
Before You Go,Lewis Capaldi,2020,2198616694.0,3.2505150933747347,-1.8459822471270655,1
"10,000 Hours",Dan + Shay & Justin Bieber,2020,1147104781.0,0.9707473433948219,0.5390630448668653,3
WAP,Cardi B Featuring Megan Thee Stallion,2020,1438501050.0,2.9199385089806724,4.357923285342768,3
Ballin',Mustard & Roddy Ricch,2020,989488912.0,-1.2853465689912789,0.6445764666147924,0
Hot Girl Bummer,blackbear,2020,1349047596.0,0.18196336472158614,2.139920543463176,3
Blueberry Faygo,Lil Mosey,2020,1411012227.0,-0.43059441227582385,2.1060427001124067,3
Heartless,The Weeknd,2020,1672646117.0,1.2216869216383168,-3.165062161564119,2
BOP,DaBaby,2020,899045778.0,-1.4760574892734766,2.135624093064952,0
Lose You To Love Me,Selena Gomez,2020,1359991920.0,0.621044032019852,-0.1606409874207616,2
Good As Hell,Lizzo,2020,676912621.0,-1.6105377557914438,3.6144924586202025,0
Toosie Slide,Drake,2020,1130877194.0,0.8860397206141316,5.272599024344923,3
Chasin' You,Morgan Wallen,2020,766962804.0,-2.7376559993408844,-3.0809307402474726,2
Savage Love (Laxed - Siren Beat),Jawsh 685 x Jason Derulo,2020,1178041531.0,1.5612832896788233,3.3838906973819105,3
No Guidance,Chris Brown Featuring Drake,2020,1147878697.0,-1.3638840485676111,3.073334659974253,0
My Oh My,Camila Cabello Featuring DaBaby,2020,773070008.0,-0.7703939688626826,-0.851652503090865,2
High Fashion,Roddy Ricch Featuring Mustard,2020,581012887.0,-1.4902598252586052,1.85826611041636,0
Woah,Lil Baby,2020,95921380.0,-2.2272576281924317,0.7364570934911477,0
Death Bed,Powfu Featuring beabadoobee,2020,1846171509.0,3.326647739284318,-0.11654349729251134,1
Senorita,Shawn Mendes & Camila Cabello,2020,3015385747.0,8.346106378043615,1.236761138172357,1
HIGHEST IN THE ROOM,Travis Scott,2020,2021800853.0,1.067412821722336,1.2825955668013858,3
Bad Guy,Billie Eilish,2020,2733689534.0,7.393774897124293,-1.1932252774804863,1
Rain On Me,Lady Gaga & Ariana Grande,2020,1156931291.0,2.0675694061898806,-2.005079706410189,1
RITMO (Bad Boys For Life),Black Eyed Peas X J Balvin,2020,1023083878.0,0.5937903825878074,3.1852378574118485,3
Heart On Ice,Rod Wave,2020,356646256.0,-2.5554626086450827,-1.7739104828383827,2
Nobody But You,Blake Shelton Duet With Gwen Stefani,2020,152274012.0,-4.238193520780798,-3.540433432755711,2
Trampoline,SHAED,2020,573131063.0,-1.4233677812441672,-2.99917478334105,2
Come & Go,Juice WRLD x Marshmello,2020,1058228699.0,-0.21434860127619634,-1.8521141346278798,2
Truth Hurts,Lizzo,2020,1040242680.0,0.026416334657092658,1.765859148360016,3
If The World Was Ending,JP Saxe Featuring Julia Michaels,2020,1286701119.0,0.4586639731333539,-0.7670454951284036,2
We Paid,Lil Baby & 42 Dugg,2020,476907083.0,-2.797268212180634,1.949757091593714,0
Yummy,Justin Bieber,2020,847676373.0,4.5603087440867105,0.01963955680224798,1
One Man Band,Old Dominion,2020,592157929.0,-2.7705358524528694,-3.606405823328756,2
Got What I Got,Jason Aldean,2020,575966846.0,-2.314435597453648,1.1197663706393088,0
Sunday Best,Surfaces,2020,1029497665.0,1.635102303685415,0.7679275893974591,3
Godzilla,Eminem Featuring Juice WRLD,2020,1719601913.0,-0.19259618156368546,0.4656157434694947,3
Party Girl,StaySolidRocky,2020,851030778.0,0.13028660246815751,-1.3010726053296546,2
Die From A Broken Heart,Maddie & Tae,2020,321736968.0,-3.666824499250077,-0.5790780153783935,0
Popstar,DJ Khaled Featuring Drake,2020,755004948.0,-1.6236729178596916,4.141324967404884,0
One Of Them Girls,Lee Brice,2020,450105138.0,-2.425446172008839,-2.1441911392757853,2
Hard To Forget,Sam Hunt,2020,157891274.0,-4.530942680818418,-3.004598243552064,2
One Margarita,Luke Bryan,2020,217982808.0,-4.391209723319595,-3.0105156576794103,2
Panini,Lil Nas X,2020,774725518.0,-1.4594347461635835,2.090301412914273,0
I Hope You're Happy Now,Carly Pearce & Lee Brice,2020,241964765.0,-4.669134046062714,-3.2127201955010887,2
Emotionally Scarred,Lil Baby,2020,333134645.0,-3.2558947236577356,-0.49337304062108345,0
Suicidal,YNW Melly & Juice WRLD,2020,652656327.0,-2.553352718483086,1.4582912985172516,0
The Bigger Picture,Lil Baby,2020,272505833.0,-2.7933172755236333,-1.235618716581566,2
Only Human,Jonas Brothers,2020,547786283.0,-1.4600051234776923,1.4827166524070676,0
The Woo,Pop Smoke Featuring 50 Cent & Roddy Ricch,2020,602002513.0,-2.184163344359468,2.0947150611236807,0
Sum 2 Prove,Lil Baby,2020,521511688.0,-2.4737279482362213,1.5475346487724393,0
Stuck With U,Ariana Grande & Justin Bieber,2020,1274886488.0,1.546491269175301,0.27575669801092145,3
Mood Swings,Pop Smoke Featuring Lil Tjay,2020,882911397.0,-1.1602213721881083,1.5263628501276651,0
You Should Be Sad,Halsey,2020,593439383.0,-1.1313020580164472,-3.6820777618563665,2
Dior,Pop Smoke,2020,2053428073.0,4.508894007986412,-1.047429686994681,1
Supalonely,BENEE Featuring Gus Dapperton,2020,773349906.0,1.7947108836796317,-1.1224806733670465,1
Even Though I'm Leaving,Luke Combs,2020,285674922.0,-4.272650430995779,-2.103548888255671,2
The Scotts,"THE SCOTTS, Travis Scott & Kid Cudi",2020,848703023.0,-1.1894185911494057,1.7863699052552011,0
Be Like That,Kane Brown With Swae Lee & Khalid,2020,438135585.0,-2.7692352909340974,-2.400327350536864,2
Homesick,Kane Brown,2020,179058080.0,-4.458837537442773,-3.9358030193516917,2
Rags2Riches,Rod Wave Featuring ATR Son Son,2020,253738935.0,-3.547719043593159,1.7553809566096208,0
Bluebird,Miranda Lambert,2020,193592192.0,-4.295333585538408,0.25743042148504525,0
Wishing Well,Juice WRLD,2020,1034018977.0,-0.5086765869277565,-1.3582030655147146,2
P*$$y Fairy (OTW),Jhene Aiko,2020,219976975.0,-2.903822060212184,-2.9178365665678907,2
ily,Surf Mesa Featuring Emilee,2020,988268990.0,2.1985409297542313,2.2005049682839233,3
More Than My Hometown,Morgan Wallen,2020,634878846.0,-3.4060170633202804,-2.350888793241026,2
Lovin' On You,Luke Combs,2020,240634212.0,-4.42536039543393,-3.6394536701243667,2
Said Sum,Moneybagg Yo,2020,154397476.0,-5.23092347255987,1.1357152882157326,0
Slide,H.E.R. Featuring YG,2020,1130877194.0,0.9162134785380535,5.223850094708313,3
Walk Em Down,NLE Choppa Featuring Roddy Ricch,2020,631991514.0,-2.6775588205151046,2.1477042005526212,0
Old Town Road,Lil Nas X Featuring Billy Ray Cyrus,2019,1073033845.0,1.3256402892011525,1.1897903172060018,3
Without Me,Halsey,2019,2264017417.0,4.146437598121503,-2.460536633560558,1
Wow.,Post Malone,2019,1813204138.0,0.40468798491292873,2.4037170955299727,3
7 Rings,Ariana Grande,2019,2537291433.0,3.4770212194025576,1.1449447970940423,3
Talk,Khalid,2019,2203762042.0,1.8795517006880207,-2.0393157227205783,1
Sicko Mode,Travis Scott,2019,2376186055.0,2.5357670132290147,2.1396371378685384,3
Sucker,Jonas Brothers,2019,1536392719.0,1.652888462421431,2.014781938714573,3
High Hopes,Panic! At The Disco,2019,1770153638.0,1.9470908697398526,-1.3648821664090738,1
"Thank U, Next",Ariana Grande,2019,2043065286.0,3.6666189798820836,-0.12510808783289246,1
Dancing With A Stranger,Sam Smith & Normani,2019,1507989183.0,2.2931647186372652,-3.1700130741453845,1
I Don't Care,Ed Sheeran & Justin Bieber,2019,1992894714.0,3.6142762847236503,2.182117701462564,3
Eastside,"benny blanco, Halsey & Khalid",2019,1947394094.0,1.4434078669703323,-2.6635832117271114,2
Going Bad,Meek Mill Featuring Drake,2019,1288127568.0,-1.1873930152064227,2.3440250317249123,0
Shallow,Lady Gaga & Bradley Cooper,2019,2778011161.0,4.001293931249821,0.6258071724838877,1
Better,Khalid,2019,2503549572.0,4.459035478803913,-2.168897802176851,1
Girls Like You,Maroon 5 Featuring Cardi B,2019,454484032.0,-1.6163185674891667,2.6922040389659574,0
Sweet But Psycho,Ava Max,2019,1861565964.0,2.7729568605389674,0.004290811419482363,1
Suge,DaBaby,2019,676229452.0,-2.7061540239938626,2.525679904096495,0
Middle Child,J. Cole,2019,1422161339.0,0.004927928321108441,-0.37238542768379873,2
Drip Too Hard,Lil Baby & Gunna,2019,1668829020.0,-0.09166791516633185,2.648048865605603,3
If I Can't Have You,Shawn Mendes,2019,1094398663.0,0.25418045127060007,-3.4440480609503332,2
Goodbyes,Post Malone Featuring Young Thug,2019,2310607669.0,2.699608715598391,-2.2582363909142367,1
ZEZE,Kodak Black Featuring Travis Scott & Offset,2019,1172617818.0,-0.7006352951877414,3.822878211785899,3
Better Now,Post Malone,2019,2103181569.0,2.0423960715230542,-2.300615312797921,1
Youngblood,5 Seconds Of Summer,2019,1982116566.0,1.7705087411269214,-1.3448951027585891,1
Money In The Grave,Drake Featuring Rick Ross,2019,1046729639.0,-1.7397313016087228,3.436161214633239,0
Speechless,Dan + Shay,2019,544805555.0,-3.086613413629923,-3.2747218743177724,2
"Break Up With Your Girlfriend, I'm Bored",Ariana Grande,2019,1054999924.0,0.009377081335355215,-3.0945770776009276,2
Please Me,Cardi B & Bruno Mars,2019,684812430.0,-0.9356700788253902,-2.373124112046982,2
Money,Cardi B,2019,1891288211.0,1.316768000374095,1.474040390550646,3
You Need To Calm Down,Taylor Swift,2019,1057512168.0,0.1679666619674817,-4.371235507061464,2
Look Back At It,A Boogie Wit da Hoodie,2019,863284170.0,-1.952345383786489,1.4955491969702688,0
A Lot,21 Savage,2019,1088222905.0,-0.19552949792053062,-1.511695967770818,2
ME!,Taylor Swift Featuring Brendon Urie,2019,1605316597.0,-0.5049467197802708,-1.2752750035648588,2
MIA,Bad Bunny Featuring Drake,2019,1432300503.0,0.5866946953185804,4.4216252910448315,3
Beautiful Crazy,Luke Combs,2019,1042937672.0,-2.528597336662641,-4.326062665320676,2
Thotiana,Blueface,2019,391609298.0,-3.2782785456357235,2.6217717688375526,0
Lucid Dreams,Juice WRLD,2019,2891889561.0,3.303637522657954,-1.3520770116282874,1
Mo Bamba,Sheck Wes,2019,1147903689.0,0.11132700390240358,0.33519658209884967,3
Beautiful People,Ed Sheeran Featuring Khalid,2019,1478749768.0,-0.20550878544364015,2.6973008586916474,3
Wake Up In The Sky,Gucci Mane X Bruno Mars X Kodak Black,2019,1152598197.0,-0.9801174591474173,2.802665859996195,0
Whiskey Glasses,Morgan Wallen,2019,987273417.0,-2.8738360170353405,-1.1361466973454948,2
Be Alright,Dean Lewis,2019,1972905753.0,2.492305209584912,-2.0714251036293114,1
Pure Water,Mustard & Migos,2019,789342806.0,-1.863830372580712,2.968844881751034,0
The Git Up,Blanco Brown,2019,373980260.0,-2.114940784183545,2.8698384352167894,0
Taki Taki,"DJ Snake Featuring Selena Gomez, Ozuna & Cardi B",2019,1697252358.0,-2.127921808354846,3.7739704974367934,0
Close To Me,Ellie Goulding X Diplo Featuring Swae Lee,2019,648729844.0,-1.9401772918471185,-1.0705674950639397,2
Envy Me,Calboy,2019,509276428.0,-1.6319117340401905,-1.6736128885289598,2
You Say,Lauren Daigle,2019,3271269208.0,4.123613782118557,0.32029728439061433,1
"Hey Look Ma, I Made It",Panic! At The Disco,2019,361259498.0,-2.666637543895883,-0.8575233525844972,2
Beer Never Broke My Heart,Luke Combs,2019,697751969.0,-3.983664693301587,0.30618555583525836,0
The London,"Young Thug, J. Cole & Travis Scott",2019,789618074.0,-1.7882687374681017,2.4628286389634235,0
Con Calma,Daddy Yankee & Katy Perry Featuring Snow,2019,1496279021.0,1.8472619690396281,3.856680393267329,3
Murder On My Mind,YNW Melly,2019,1174722840.0,-1.2718271951059557,-0.20440220187323754,2
When The Party's Over,Billie Eilish,2019,2187349135.0,2.9907637642210094,-0.7591215077023986,1
I Like It,"Cardi B, Bad Bunny & J Balvin",2019,1735541421.0,2.587872751208136,5.6513923949018166,3
Leave Me Alone,Flipp Dinero,2019,693268059.0,-1.4862865756448604,-1.3681978657187983,2
Breathin,Ariana Grande,2019,675435445.0,-0.7393945121564759,-3.701075027069633,2
Bury A Friend,Billie Eilish,2019,1093171583.0,1.142000128508033,-1.372949254589985,2
Close Friends,Lil Baby,2019,483878332.0,-2.0323619448193164,-1.6655776319094469,2
Baby Shark,Pinkfong,2019,89551631.0,2.0859036134128384,1.926295551943494,3
My Type,Saweetie,2019,457211579.0,-2.6829340885562494,2.371617187015054,0
Worth It,YK Osiris,2019,916891207.0,0.7502678531979867,2.9865153224757726,3
Knockin' Boots,Luke Bryan,2019,306421439.0,-4.254532530726273,1.49141416491288,0
Rumor,Lee Brice,2019,435750526.0,-3.9939558297757385,-0.12914396613862844,0
Swervin,A Boogie Wit da Hoodie Featuring 6ix9ine,2019,853386671.0,-2.584269304605775,2.5026417921997126,0
How Do You Sleep?,Sam Smith,2019,1029884082.0,-0.3192013607825097,-3.2249785139552443,2
Baby,Lil Baby & DaBaby,2019,89551631.0,1.9828670499731023,2.0966978936678706,3
Look What God Gave Her,Thomas Rhett,2019,272528755.0,-4.708301817238803,0.5591662011083032,0
Good As You,Kane Brown,2019,207446250.0,-5.168198275248264,-2.7462304201478744,2
Clout,Offset Featuring Cardi B,2019,326594742.0,-3.3333361530428762,2.2159203985417055,0
One Thing Right,Marshmello & Kane Brown,2019,616755867.0,-2.8761647377933612,0.09815747558885532,0
Shotta Flow,NLE Choppa,2019,553187535.0,-3.679033627919037,0.30754150060608426,0
Hot Girl Summer,"Megan Thee Stallion, Nicki Minaj & Ty Dolla $ign",2019,288543542.0,-3.7171678319905106,3.4393233131055667,0
Talk You Out Of It,Florida Georgia Line,2019,205883328.0,-4.74926500994869,-2.6758059237684635,2
Eyes On You,Chase Rice,2019,411741489.0,-3.670967947095369,2.7225311045960767,0
All To Myself,Dan + Shay,2019,254297476.0,-4.915729722152375,0.8795414446125078,0
Boyfriend,Ariana Grande & Social House,2019,646427245.0,0.45467816417029133,-3.5205283811618853,2
Walk Me Home,P!nk,2019,449995385.0,-2.2452624027653583,1.0264415249234768,0
Robbery,Juice WRLD,2019,1460924086.0,0.1217141260688136,-0.895176237803008,2
God's Plan,Drake,2018,2781765270.0,3.1351318859837773,0.5651259771382386,1
Perfect,Ed Sheeran,2018,3452435845.0,8.01660575527589,3.4433708810293333,1
Meant To Be,Bebe Rexha & Florida Georgia Line,2018,3452435845.0,8.03705448897433,3.1193962078924247,1
Havana,Camila Cabello Featuring Young Thug,2018,2289922446.0,3.7518735795396188,4.754655880131874,3
Psycho,Post Malone Featuring Ty Dolla $ign,2018,1861565964.0,2.9592699093874573,-0.053967954195407015,1
The Middle,"Zedd, Maren Morris & Grey",2018,1629886789.0,2.7964652305227276,-2.304391517844305,1
Nice For What,Drake,2018,1377035389.0,-0.7280192432342785,3.4122936283382566,3
Finesse,Bruno Mars & Cardi B,2018,887552050.0,-2.004691846254261,3.7135521388951234,0
Boo'd Up,Ella Mai,2018,394576180.0,-1.8435496220852454,0.5444870451570061,0
New Rules,Dua Lipa,2018,2324875726.0,5.271986462098972,0.583515874769218,1
Sad!,XXXTENTACION,2018,2324875726.0,5.271986462098972,0.583515874769218,1
Never Be The Same,Camila Cabello,2018,1005124859.0,0.45077527225060565,-3.094318297831187,2
No Tears Left To Cry,Ariana Grande,2018,1437047191.0,1.2700284167056746,-3.1649224497830746,2
Mine,Bazzi,2018,1437047191.0,1.195058917691442,-2.249799784205487,2
Thunder,Imagine Dragons,2018,1437047191.0,1.195058917691442,-2.249799784205487,2
Look Alive,BlocBoy JB Featuring Drake,2018,1437047191.0,1.0673220000699666,-1.8144793014816714,2
Delicate,Taylor Swift,2018,1157602584.0,-0.18087955831835875,-3.8922047235917083,2
Yes Indeed,Lil Baby & Drake,2018,1224466522.0,-2.091943115097623,2.037090777172088,0
No Limit,G-Eazy Featuring A$AP Rocky & Cardi B,2018,690931890.0,-2.752679580970056,3.4960883481692893,0
FEFE,6ix9ine Featuring Nicki Minaj & Murda Beatz,2018,690931890.0,-2.8831163557539687,4.114292308057044,0
Feel It Still,Portugal. The Man,2018,1492821944.0,1.2854352229927224,1.867208738329926,3
MotorSport,"Migos, Nicki Minaj & Cardi B",2018,1492821944.0,0.5942239283408797,3.0798120922074186,3
I Like Me Better,Lauv,2018,2047893833.0,0.9069779773318088,0.8927647835341485,3
Whatever It Takes,Imagine Dragons,2018,1486683060.0,0.6636533037666622,0.16488416008114853,3
Ric Flair Drip,Offset & Metro Boomin,2018,1798047701.0,-0.9590357411834421,2.262907674116402,0
I Fall Apart,Post Malone,2018,1798047701.0,-0.7244259750430505,2.0684283033331727,0
Pray For Me,The Weeknd & Kendrick Lamar,2018,1069241002.0,0.5608288809115938,0.06347488098519584,3
Back To You,Selena Gomez,2018,1153303100.0,-1.2187401435864251,-3.016601265612223,2
Walk It Talk It,Migos Featuring Drake,2018,829818571.0,-1.7910546842255102,3.799262993411447,0
Gucci Gang,Lil Pump,2018,660696148.0,-2.2810907250876102,1.438256974957803,0
Him & I,G-Eazy & Halsey,2018,660696148.0,-2.1780541616478746,1.2678546332334257,0
In My Blood,Shawn Mendes,2018,952355022.0,-0.83209001978208,-3.699004847007573,2
All The Stars,Kendrick Lamar & SZA,2018,2360572069.0,2.0059007800082282,1.098539921894206,3
Stir Fry,Migos,2018,749130961.0,-2.0877869288224646,2.9604219406401597,0
Too Good At Goodbyes,Sam Smith,2018,749130961.0,-2.008756678833988,3.0726390977746747,0
Nonstop,Drake,2018,1211846180.0,-1.2735726623981845,3.9099846389838886,0
Bodak Yellow (Money Moves),Cardi B,2018,201969.0,-9.921871482296286,3.4232423891700643,0
Freaky Friday,Lil Dicky Featuring Chris Brown,2018,201969.0,-10.185124646194321,3.1357716761765233,0
Gummo,6ix9ine,2018,325459904.0,-3.861598548538708,1.4175112782387784,0
Plug Walk,Rich The Kid,2018,325459904.0,-3.6409569370080357,1.339559886474692,0
Wait,Maroon 5,2018,325459904.0,-3.861598548538708,1.4175112782387784,0
Be Careful,Cardi B,2018,378408523.0,-2.7530923552428836,-2.5605717937315364,2
Wolves,Selena Gomez X Marshmello,2018,1460343162.0,0.5811538202516491,-1.4778467682599126,2
Big Bank,"YG Featuring 2 Chainz, Big Sean & Nicki Minaj",2018,384135481.0,-4.673182012852615,4.027878443235118,0
Sorry Not Sorry,Demi Lovato,2018,1214331385.0,-0.5440805198651583,-0.9049442449119518,2
How Long,Charlie Puth,2018,759661624.0,-0.9416519401507375,-2.0665605101286246,2
Lights Down Low,MAX Featuring gnash,2018,376221007.0,-2.5573335968197504,-1.8888526891903263,2
Young Dumb & Broke,Khalid,2018,376221007.0,-2.403099124616918,-2.044431871833681,2
One Kiss,Calvin Harris & Dua Lipa,2018,2459360469.0,5.505685174611358,2.5388085290302773,1
Natural,Imagine Dragons,2018,1404371295.0,1.1316661350773465,-0.4461760646833457,2
You Make It Easy,Jason Aldean,2018,531447533.0,-4.957352677500489,0.35682793888913955,0
Shape Of You,Ed Sheeran,2018,4378976159.0,9.420765456196039,3.7519769940788716,1
I Get The Bag,Gucci Mane Featuring Migos,2018,593954929.0,-4.5514776208985435,4.757670431019583,0
No Brainer,"DJ Khaled Featuring Justin Bieber, Chance The Rapper & Quavo",2018,623564972.0,-1.3918749331821414,3.048334356204796,0
Plain Jane,A$AP Ferg Featuring Nicki Minaj,2018,776393403.0,-3.4061628045391528,3.83628342872996,0
Sky Walker,Miguel Featuring Travis Scott,2018,776393403.0,-2.977854238995324,2.8825873985625847,0
Marry Me,Thomas Rhett,2018,378795701.0,-3.90593024698918,-3.148550932894078,2
Call Out My Name,The Weeknd,2018,2106936924.0,2.5493016830246518,-2.263992990396496,1
King's Dead,"Jay Rock, Kendrick Lamar, Future & James Blake",2018,648059531.0,-2.4740334402759556,1.43255891621953,0
Te Bote,"Casper Magico, Nio Garcia, Darell, Nicky Jam, Ozuna & Bad Bunny",2018,1256033966.0,-0.3228409875598699,4.203732291675348,3
Simple,Florida Georgia Line,2018,1256033966.0,-0.40315803083747004,2.7671216747068823,3
Lemon,N*E*R*D & Rihanna,2018,596688377.0,-2.095249443957923,1.1815713378033963,0
1-800-273-8255,Logic Featuring Alessia Cara & Khalid,2018,596688377.0,-2.169241554489971,1.4659956174401894,0
Say Something,Justin Timberlake Featuring Chris Stapleton,2018,1140011715.0,-0.8029304151512089,-2.1573050532422657,2
I'm Upset,Drake,2018,1140011715.0,-1.0387938267345274,-1.8676775512285022,2
Get Along,Kenny Chesney,2018,250795123.0,-2.86451909050781,0.3080927648666099,0
Moonlight,XXXTENTACION,2018,2126237161.0,1.4458210687714705,-0.6698512547495334,2
Outside Today,YoungBoy Never Broke Again,2018,399020636.0,-4.2127725028599805,-1.0215244757542743,0
Dura,Daddy Yankee,2018,701352348.0,-1.4270462732605644,3.4530210728079225,0
Changes,XXXTENTACION,2018,2164029895.0,2.1394157730851044,-1.8259382636673234,1
Mercy,Brett Young,2018,1515779272.0,0.5014273943332713,-2.268832771498004,2
One Number Away,Luke Combs,2018,487894702.0,-4.606877585209735,-5.263022675244359,2
Powerglide,Rae Sremmurd & Juicy J,2018,416515564.0,-3.694912198681583,2.8864664097706405,0
Mi Gente,J Balvin & Willy William Featuring Beyonce,2018,1623958133.0,2.8894179665444746,3.153518616706237,3
Despacito,Luis Fonsi & Daddy Yankee Featuring Justin Bieber,2017,1933912674.0,7.027744912518876,4.629877083498746,3
That's What I Like,Bruno Mars,2017,2647491737.0,2.663162430683958,2.575543732871907,3
